"ID","wgt","assign","treat","r52","work52","y52","h52","w52","r130","work130","y130","h130","w130","r208","work208","y208","h208","w208","TOTHRSW","EARNY4"
5869071,6.467032,1,0,1,0,0,0,NA,1,1,206.8,40,5.17,1,1,276,40,6.9,21.826923077,242.32370217
5870015,9.307692,1,0,1,1,288,60,4.8,1,1,500,50,10,1,1,735,84,8.75,60.283653846,649.46009659
5870154,12.49659,0,0,1,0,0,0,NA,1,1,250,40,6.25,1,1,500,36,13.8888888888889,26.230769231,565.61501021
5870183,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,324,54,6,24.874051209,372.7708128
5870219,12.49659,0,0,1,1,144,24,6,1,1,474.8,52,9.13076923076923,1,1,680.2,74,9.1918918918919,52.528846154,642.5217297
5870248,19.99454,0,0,1,1,104.4,24,4.35,1,1,61.8,12,5.15,1,1,248,40,6.2,21.836538462,269.68066199
5870277,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,17.679988899,311.57931332
5873067,19.99454,0,0,1,1,220.5,42,5.25,1,0,0,0,NA,1,1,264,48,5.5,23.855769231,152.77144587
5873096,19.99454,0,0,1,1,264,40,6.6,1,1,120,20,6,0,NA,NA,NA,NA,NA,NA
5873180,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,268.8,42,6.4,12.644230769,251.17324409
5874011,9.307692,1,1,1,1,182,34,5.35294117647059,1,1,148.75,35,4.25,1,0,0,0,NA,10.692307692,263.15085377
5875052,9.307692,1,1,1,1,178.5,42,4.25,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5875081,19.99454,0,0,1,1,80,16,5,1,1,126,18,7,1,1,200,16,12.5,20.360576923,188.9214142
5878017,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,600,60,10,36.605769231,566.7642426
5879016,9.307692,1,1,1,0,0,0,NA,1,1,216,40,5.4,1,1,326.25,45,7.25,18.798076923,191.2222743
5881033,6.467032,1,0,1,1,75,40,1.875,1,1,247.36,32,7.73,1,1,320,40,8,24.961538462,232.84384329
5881046,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,12.634615385,0
5881075,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.0384615385,0
5884072,12.49659,0,0,1,1,220.5,42,5.25,1,1,200,54,3.70370370370370,1,1,250,72,3.47222222222222,24.751628659,270.80240501
5887024,6.467032,1,1,1,0,0,0,NA,1,1,102.87800231,15,6.85853348733333,1,1,40,12,3.33333333333333,10.514423077,37.78428284
5889077,6.467032,1,1,1,1,60,12,5,1,1,87,30,2.9,1,1,270,40,6.75,20.4375,50.343781062
5891023,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,456,58,7.86206896551724,5.7980769231,166.94647397
5891081,12.49659,0,0,1,1,381,72,5.29166666666667,1,1,218,40,5.45,1,1,250,4,62.5,20.25,145.24297098
5891094,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.7692307692,0
5892022,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,15.653846154,0
5893047,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.7692307692,0
5894062,9.307692,1,0,1,1,450,72,6.25,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5898097,12.49659,0,0,1,1,250,50,5,1,1,296.8,56,5.3,1,1,320,40,8,31.192307692,286.24744797
5899067,9.307692,1,0,1,0,0,0,NA,1,1,300,50,6,0,NA,NA,NA,NA,NA,NA
5900011,19.99454,0,0,1,0,0,0,NA,1,1,247.2,48,5.15,1,1,309,60,5.15,27.019230769,231.61304113
5901023,9.307692,1,1,1,0,0,0,NA,1,1,240,32,7.5,1,1,348,48,7.25,17.604036523,334.5919999
5902019,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5903018,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,337.5,45,7.5,1.2980769231,36.539841093
5905029,9.307692,1,0,1,0,0,0,NA,1,1,343,52,6.59615384615385,1,1,340,40,8.5,18.480828793,211.11561846
5908055,6.467032,1,1,1,0,0,0,NA,1,1,205,20,10.25,1,1,420,40,10.5,17.865384615,321.50015929
5910030,9.307692,1,NA,1,1,1260,84,15,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5910072,6.467032,1,1,1,1,102,24,4.25,1,0,0,0,NA,1,0,0,0,NA,11.259615385,36.491121305
5910085,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.9903846154,32.201606959
5912083,9.307692,1,1,1,0,0,0,NA,1,1,99,18,5.5,0,NA,NA,NA,NA,NA,NA
5912119,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,500,50,10,3.3653846154,84.183514051
5912216,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
5912290,12.49659,0,0,1,1,256,32,8,1,1,479.2,40,11.98,1,1,870.48,72,12.09,49.115384615,822.26156317
5912313,9.307692,1,1,1,1,150,24,6.25,1,0,0,0,NA,1,1,260,40,6.5,9.5769230769,84.611670051
5916034,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
5916047,9.307692,1,1,1,0,0,0,NA,1,1,383.18124524,72,5.32196173944444,1,0,0,0,NA,5.9711538462,0
5917062,9.307692,1,1,1,1,174.8,40,4.37,1,1,320,40,8,1,1,330,40,8.25,27.620192308,308.60995094
5917075,12.49659,0,0,1,1,500,60,8.33333333333333,1,0,0,0,NA,1,1,840,72,11.6666666666667,41.653846154,793.46993964
5918029,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.8461538462,0
5918032,9.307692,1,1,1,0,0,0,NA,1,1,320,40,8,1,1,315,30,10.5,15.128128881,171.69206525
5920017,12.49659,0,0,1,1,135,30,4.5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5924042,12.49659,0,0,1,1,98,20,4.9,1,1,391.2,48,8.15,1,1,368,40,9.2,29.548076923,347.61540213
5926011,9.307692,1,1,1,1,210,40,5.25,1,0,0,0,NA,1,0,0,0,NA,12.692307692,65.681492138
5927010,9.307692,1,1,1,1,240,40,6,1,1,236.25,45,5.25,1,1,225,30,7.5,25.004807692,415.4980429
5929034,9.307692,1,1,1,0,0,0,NA,1,1,144,26,5.53846153846154,1,0,0,0,NA,25.093078843,269.39389949
5930023,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,240,40,6,24.751628659,134.49200439
5930049,9.307692,1,0,1,1,122.4,24,5.1,1,1,284,44,6.45454545454545,0,NA,NA,NA,NA,NA,NA
5932063,9.307692,1,1,1,1,200,40,5,1,1,340,40,8.5,1,1,340,40,8.5,39.038461538,321.16640414
5934029,9.307692,1,1,1,1,283,72,3.93055555555556,1,1,300,40,7.5,1,0,0,0,NA,19.807692308,140.19354102
5937013,12.49659,0,0,1,1,91.35,21,4.35,1,1,234,40,5.85,1,1,144,24,6,40.985576923,255.57575334
5937136,9.307692,1,1,1,1,384,48,8,1,1,369.6,48,7.7,0,NA,NA,NA,NA,NA,NA
5937149,6.467032,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,NA,171.28728586
5938038,9.307692,1,1,1,0,0,0,NA,1,1,154.5,30,5.15,1,1,280,40,7,22.826923077,264.48997988
5938070,9.307692,1,1,1,0,0,0,NA,1,1,320,40,8,0,NA,NA,NA,NA,NA,NA
5938083,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
5939040,12.49659,0,0,1,1,180,40,4.5,1,1,630.96,66,9.56,1,1,277.13625866,40,6.9284064665,37.923076923,261.78486956
5939095,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5942053,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,1260,84,15,18.980769231,994.27477052
5943010,9.307692,1,1,1,0,0,0,NA,1,1,150,25,6,1,0,0,0,NA,6.5432692308,100.63306677
5943081,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,270,45,6,16.043269231,224.60271203
5945034,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,131.25,25,5.25,15.269230769,141.47557958
5945063,9.307692,1,NA,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.1442307692,0
5945212,9.307692,1,1,1,1,250,40,6.25,1,0,0,0,NA,1,1,310,40,7.75,27.418269231,202.07820876
5945241,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5945283,19.99454,0,0,1,1,207,36,5.75,1,0,0,0,NA,1,0,0,0,NA,20.826923077,0
5946017,19.99454,0,0,1,1,294,49,6,1,0,0,0,NA,1,0,0,0,NA,12.538461538,214.60653228
5946046,9.307692,1,1,0,NA,NA,NA,NA,1,1,588,84,7,1,1,336,48,7,17.604036523,234.21977611
5946240,9.307692,1,1,1,1,59.5,14,4.25,1,0,0,0,NA,1,1,395.38106236,54,7.32187152518518,19.692307692,166.85814133
5946295,12.49659,0,0,1,1,225,30,7.5,1,0,0,0,NA,1,0,0,0,NA,8.9230769231,0
5946431,12.49659,0,0,1,1,259.36144583,42,6.1752725197619,0,NA,NA,NA,NA,1,0,0,0,NA,18.111148897,36.020973694
5946460,12.49659,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,400,50,8,18.111148897,297.23801036
5951031,9.307692,1,1,1,0,0,0,NA,1,1,350,45,7.77777777777778,0,NA,NA,NA,NA,NA,NA
5952014,12.49659,0,0,1,1,157.5,35,4.5,1,0,0,0,NA,1,0,0,0,NA,9.0480769231,0
5954012,9.307692,1,1,1,1,202,40,5.05,1,1,312,48,6.5,1,1,140,20,7,19.307692308,157.5220334
5955066,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
5955079,12.49659,0,0,1,1,375,45,8.33333333333333,1,1,280,40,7,1,1,300,40,7.5,20,134.06853666
5955118,12.49659,0,0,1,1,210,30,7,1,1,213,30,7.1,1,1,340,40,8.5,35.913461538,321.16640414
5955121,6.467032,1,1,1,1,270,40,6.75,1,1,320,40,8,0,NA,NA,NA,NA,NA,NA
5961050,6.467032,1,1,1,0,0,0,NA,1,1,448.63636364,84,5.34090909095238,1,1,300,40,7.5,17.604036523,196.69356415
5966013,6.467032,1,0,1,1,270.4,40,6.76,1,1,230.94688222,40,5.7736720555,1,1,319.2,40,7.98,39.639423077,314.97141263
5966026,6.467032,1,1,1,1,164.15,35,4.69,1,1,226.5,35,6.47142857142857,1,1,227.5,35,6.5,28.605769231,214.84077829
5966039,6.467032,1,1,1,1,225,45,5,1,1,247.5,45,5.5,1,1,280,40,7,17.604036523,264.41941943
5966110,12.49659,0,0,1,0,0,0,NA,1,1,252,42,6,1,1,220,40,5.5,33.427884615,448.04483059
5968011,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5968095,12.49659,0,0,1,1,200,40,5,1,0,0,0,NA,1,1,288,36,8,18.173076923,77.951660999
5971066,6.467032,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,NA,0
5971095,9.307692,1,1,1,0,0,0,NA,1,1,265.58891455,40,6.63972286375,1,1,207.852194,45,4.61893764444444,17.908653846,196.28627308
5973019,9.307692,1,1,1,0,0,0,NA,1,1,274.36489607,40,6.85912240175,1,0,0,0,NA,36.884615385,243.48595989
5975020,9.307692,1,1,1,0,0,0,NA,1,1,100,30,3.33333333333333,1,0,0,0,NA,8.9134615385,107.27244004
5975091,12.49659,0,0,1,0,0,0,NA,1,1,480,40,12,1,1,480,40,12,34.197115385,453.29043331
5975198,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,323.10378128,55.407212308,5.83143904594797,12.431800118,96.473913349
5976029,9.307692,1,1,1,0,0,0,NA,1,1,292.5,45,6.5,1,1,304,54,5.62962962962963,32.740384615,284.01015134
5978072,9.307692,1,1,1,1,200,40,5,1,1,536.25,55,9.75,1,1,500,40,12.5,35.331730769,472.17753469
5979071,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5979084,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,280,40,7,18.359016957,264.41941943
5979107,9.307692,1,1,1,0,0,0,NA,1,1,300,40,7.5,1,1,384,48,8,36.307692308,362.63234664
5979217,12.49659,0,0,1,0,0,0,NA,1,1,420,56,7.5,1,0,0,0,NA,41.028846154,NA
5979220,9.307692,1,0,1,0,0,0,NA,1,1,441,63,7,1,0,0,0,NA,12.014423077,4.5228620683
5979314,9.307692,1,1,1,1,202,40,5.05,1,1,280,40,7,1,1,280,40,7,39.548076923,264.41941943
5979437,6.467032,1,1,1,1,150,30,5,1,1,331.63460494,42,7.89606202238095,1,1,340,40,8.5,36.831730769,357.18555564
5979534,19.99454,0,0,1,1,190,31,6.12903225806452,1,0,0,0,NA,1,1,384.41553549,56,6.86456313375,38.596153846,363.02475969
5979628,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5979709,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.8653846154,0
5980028,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,450,45,10,19.951923077,237.28840006
5983054,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5984037,9.307692,1,0,1,1,170,40,4.25,1,1,130,20,6.5,1,0,0,0,NA,23.442307692,4.6106846328
5986019,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5986080,9.307692,1,1,1,0,0,0,NA,1,1,147,28,5.25,1,1,427.074767266568,35,12.2021362076162,18.240384615,0
5986145,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,14.480769231,0
5987047,6.467032,1,1,1,0,0,0,NA,1,1,224.7,42,5.35,0,NA,NA,NA,NA,NA,NA
5987063,6.467032,1,1,1,1,207.852194,60,3.46420323333333,1,1,387.852194,38,10.2066366842105,1,1,400,40,10,41.346153846,479.12549664
5989058,6.467032,1,1,1,1,422.4,48,8.8,1,1,302,40,7.55,1,0,0,0,NA,21.653846154,0
5989100,6.467032,1,0,1,0,0,0,NA,1,1,137.5,25,5.5,1,0,0,0,NA,16.442307692,178.95160012
5989113,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.6730769231,0
5989142,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,15.301828232,181.17757005
5991046,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.2211538462,0
5991075,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.5769230769,0
5991091,6.467032,1,0,1,0,0,0,NA,1,1,272.8,40,6.82,1,1,318,40,7.95,39.201923077,300.30491206
5992058,6.467032,1,0,1,0,0,0,NA,1,1,250,40,6.25,1,1,60,32,1.875,22.25,34.876370526
5993057,12.49659,0,0,1,0,0,0,NA,1,1,189,35,5.4,1,1,216,27,8,18.111148897,229.03523363
5995055,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,380,40,9.5,9.8557692308,298.47691332
5995068,6.467032,1,NA,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
5998010,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,260,40,6.5,2.6923076923,65.681492138
5999019,9.307692,1,1,1,0,0,0,NA,1,1,210,35,6,1,1,300,48,6.25,31.677884615,283.30652082
5999022,19.99454,0,0,1,0,0,0,NA,1,1,249.6,48,5.2,1,1,240,30,8,25.225961538,217.13110551
5999103,9.307692,1,1,1,1,170,40,4.25,1,0,0,0,NA,1,0,0,0,NA,9.6153846154,101.77022408
5999132,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5999174,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
5999352,9.307692,1,1,1,1,85,20,4.25,1,0,0,0,NA,1,1,348,48,7.25,14.567307692,31.397196791
6002044,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
6002167,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.1875,110.65643119
6005067,19.99454,0,0,1,1,75,30,2.5,1,1,100,40,2.5,1,1,262.5,50,5.25,20.639503624,167.6825077
6007023,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,19.75,268.90751577
6008019,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,80,16,5,19.286988072,173.90479939
6008048,9.307692,1,0,1,1,270,40,6.75,0,NA,NA,NA,NA,1,0,0,0,NA,25.747896379,0
6012034,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,10.673076923,0
6012076,9.307692,1,1,1,0,0,0,NA,1,1,352,40,8.8,1,1,340,40,8.5,27.634615385,296.01469999
6014016,12.49659,0,0,1,1,202,40,5.05,1,1,228,40,5.7,1,1,294.4,40,7.36,36.961538462,290.14394636
6016098,6.467032,1,NA,1,1,94.5,18,5.25,1,1,138,24,5.75,0,NA,NA,NA,NA,NA,NA
6016111,12.49659,0,0,1,1,128,25,5.12,1,1,624,48,13,1,1,540,40,13.5,31.423076923,509.95173747
6016166,6.467032,1,1,1,1,152.25,35,4.35,1,1,250,40,6.25,1,1,448,40,11.2,26.028846154,279.19041036
6019024,9.307692,1,1,1,1,186,40,4.65,1,1,247.2,48,5.15,1,1,264,48,5.5,51.211538462,401.79111457
6019037,6.467032,1,1,1,1,192,32,6,1,1,400,50,8,1,1,320,40,8,24.365384615,327.69765612
6019053,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,183.75,35,5.25,2.7403846154,46.419131463
6022082,19.99454,0,0,1,0,0,0,NA,1,1,250,40,6.25,1,1,400,40,10,28.461538462,324.2717466
6022095,9.307692,1,1,1,1,60,12,5,1,0,0,0,NA,1,1,360.64800621,40,9.01620015525,25.865384615,261.39719102
6022118,9.307692,1,1,1,0,0,0,NA,1,1,330,60,5.5,1,1,258.75,45,5.75,25.747896379,173.33909749
6022231,12.49659,0,0,0,NA,NA,NA,NA,1,1,420,40,10.5,1,1,380,40,9.5,NA,387.05758263
6022312,9.307692,1,1,1,0,0,0,NA,1,1,192,32,6,1,1,400,50,8,16.115384615,348.46783961
6022354,12.49659,0,0,1,1,384,48,8,1,1,384,48,8,1,1,384,48,8,41.307692308,362.63234664
6022383,9.307692,1,0,1,1,210,40,5.25,1,1,192.5,35,5.5,1,1,259.2,40,6.48,37.475961538,205.5274825
6023052,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.3221153846,49.622006423
6023117,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6023162,12.49659,0,0,1,1,165,30,5.5,1,0,0,0,NA,1,1,510,60,8.5,5.9423076923,92.026266457
6023175,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,640,40,16,4.2307692308,195.70919333
6023188,12.49659,0,0,1,0,0,0,NA,1,1,150,24,6.25,1,0,0,0,NA,12.182692308,69.024188618
6023214,6.467032,1,1,1,1,285.4579586,40,7.136448965,1,1,360,40,9,1,1,360,40,9,31.769230769,339.96782498
6023298,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6,0
6025021,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,300,45,6.66666666666667,31.128586406,340.2082649
6025160,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,192,32,6,12.846153846,173.81131309
6025173,9.307692,1,1,1,0,0,0,NA,1,1,103,20,5.15,1,1,315,45,7,19.447115385,245.8868397
6026020,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,371.25,45,8.25,19.216346154,350.59181951
6026059,12.49659,0,0,1,1,192.5,35,5.5,1,0,0,0,NA,1,0,0,0,NA,13.509615385,0
6028099,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6028109,9.307692,1,1,1,1,241.25,59,4.08898305084746,1,0,0,0,NA,1,0,0,0,NA,18.359016957,215.24085742
6028112,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6028141,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6029072,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,370,42,8.80952380952381,9.6634615385,96.653278695
6029085,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,20.576923077,0
6029140,9.307692,1,0,1,1,292.5,45,6.5,1,1,400,50,8,1,1,500,50,10,34.846153846,352.47991539
6030090,12.49659,0,0,1,1,226.32794457,40,5.65819861425,1,1,372.8516129,84,4.43870967738095,1,1,555.6,60,9.26,26.980354241,297.02500832
6030168,12.49659,0,0,1,0,0,0,NA,1,1,756,84,9,1,0,0,0,NA,11.384615385,55.576647194
6030252,9.307692,1,1,1,0,0,0,NA,1,1,249.19168591,50,4.9838337182,1,1,248.26789838,40,6.2066974595,34.326923077,217.08937053
6030278,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,315,45,7,18.461538462,297.47184686
6030346,9.307692,1,0,1,0,0,0,NA,1,1,94.5,18,5.25,1,1,276.8,40,6.92,18.359016957,215.24085742
6030388,12.49659,0,0,1,0,0,0,NA,1,1,260,40,6.5,1,1,400,40,10,25.25,335.15532905
6030401,19.99454,0,0,0,NA,NA,NA,NA,1,1,600,35,17.1428571428571,1,0,0,0,NA,NA,336.19736887
6030456,9.307692,1,1,1,0,0,0,NA,1,1,213.6,40,5.34,0,NA,NA,NA,NA,NA,NA
6031031,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.3461538462,0
6031109,6.467032,1,0,1,1,200,40,5,1,1,240,40,6,1,0,0,0,NA,33.269230769,97.336675581
6032014,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
6032072,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,60,15,4,14.192307692,58.141131173
6035024,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
6035037,9.307692,1,1,1,1,316.44,36,8.79,1,0,0,0,NA,1,1,380.64,48,7.93,36.75,359.45931361
6036049,9.307692,1,1,1,1,300,50,6,1,1,576.5,50,11.53,1,1,576.5,50,11.53,39.418269231,544.4206975
6036104,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.2836538462,19.980699166
6040019,12.49659,0,0,1,0,0,0,NA,1,1,214,40,5.35,1,1,420,60,7,35.096153846,396.62912914
6040080,19.99454,0,0,1,0,0,0,NA,1,1,164.8,32,5.15,1,0,0,0,NA,13.596153846,174.4355211
6040093,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,240,48,5,15.980769231,138.82265222
6040336,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6040349,9.307692,1,1,1,1,432,72,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6040404,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,12.259615385,113.7437594
6040417,12.49659,0,0,1,1,230,66,3.48484848484848,1,1,250,60,4.16666666666667,1,1,700,54,12.9629629629630,48.317307692,661.04854857
6040433,9.307692,1,1,1,1,171,36,4.75,0,NA,NA,NA,NA,1,1,350,20,17.5,18.775732339,194.23597086
6040585,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.4423076923,0
6041034,9.307692,1,1,1,1,240,40,6,1,1,630,70,9,1,1,369.5,50,7.39,27.573116272,634.19793874
6053048,19.99454,0,0,1,1,320,60,5.33333333333333,1,1,77.25,15,5.15,1,0,0,0,NA,19.286988072,173.90479939
6054018,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,6.4903846154,19.48791525
6055017,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6056029,9.307692,1,0,1,1,246,40,6.15,1,1,658.5,84,7.83928571428571,0,NA,NA,NA,NA,NA,NA
6057073,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,600,60,10,15.980769231,315.22687717
6060099,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6062055,9.307692,1,1,1,0,0,0,NA,1,1,245,35,7,1,1,187.5,25,7.5,25.875,177.06657551
6064024,9.307692,1,1,1,1,160.83140878,51,3.15355703490196,1,0,0,0,NA,1,1,287.18543998,45,6.38189866622222,35.197115385,271.2050261
6064037,12.49659,0,0,1,0,0,0,NA,1,1,339.75,45,7.55,1,0,0,0,NA,39.293269231,115.81600685
6064215,9.307692,1,1,1,1,210,40,5.25,1,1,225,56,4.01785714285714,1,1,750,60,12.5,48.644230769,689.05511607
6064257,19.99454,0,0,1,0,0,0,NA,1,1,196.2,36,5.45,1,1,222,40,5.55,16.144230769,139.75021374
6065052,9.307692,1,1,1,1,117.6,24,4.9,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6065094,6.467032,1,0,1,0,0,0,NA,1,1,205,40,5.125,1,1,172,40,4.3,57.865384615,219.08531077
6065133,12.49659,0,0,1,0,0,0,NA,1,1,264,48,5.5,1,0,0,0,NA,31.128586406,0
6065175,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,300,5,60,10.048076923,341.18651111
6066019,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
6068020,9.307692,1,1,1,1,231.12,36,6.42,1,1,112.5,15,7.5,0,NA,NA,NA,NA,NA,NA
6069029,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,236,40,5.9,6.5384615385,54.01089603
6071017,9.307692,1,1,1,0,0,0,NA,1,1,290,40,7.25,1,0,0,0,NA,22.076923077,267.44763889
6071033,6.467032,1,1,1,1,190,40,4.75,1,1,166.25,35,4.75,1,1,400,49,8.16326530612245,25.379807692,260.64527518
6071091,12.49659,0,0,1,0,0,0,NA,1,1,126,24,5.25,1,1,219,30,7.3,16.596153846,145.77916217
6071127,9.307692,1,1,1,1,248.15,35,7.09,1,1,303.81678602,40,7.5954196505,0,NA,NA,NA,NA,NA,NA
6073057,9.307692,1,1,1,1,300,50,6,1,0,0,0,NA,1,0,0,0,NA,23.509615385,0
6073086,12.49659,0,0,1,1,228.91077205,40,5.72276930125,1,0,0,0,NA,1,0,0,0,NA,26.519230769,110.33506612
6075042,12.49659,0,0,1,1,400,72,5.55555555555556,1,0,0,0,NA,1,0,0,0,NA,43.096153846,206.8457644
6076041,9.307692,1,1,1,0,0,0,NA,1,1,126,21,6,0,NA,NA,NA,NA,21.600246989,NA
6078010,12.49659,0,0,1,0,0,0,NA,1,1,483,84,5.75,1,0,0,0,NA,13.254807692,0
6078052,12.49659,0,0,1,1,240,40,6,1,1,390,56,6.96428571428571,1,1,254.04157044,45,5.645368232,40.677884615,267.26844433
