"const","wgt","female","age","haschld","educ","educ.m","educ.f","currjob","mosinjob","yr_work1","earn_yr","white","partnered","evarrst","p_inc","hh_inc","R.educ.m","R.educ.f","R.hh_inc","I.educ.m","I.educ.f","I.hh_inc"
1,12.49659,0,17.63014,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,1,20.0137,1,11,14.0412739995346,15.8252509542349,0,3.5,1,-0.280389823364223,0,0,0,1,1,0,0,0,0,0,0
1,9.307692,0,17.35616,0,9,11,11,0,3,1,-0.360709135627721,0,0,0,0,0,1,1,1,11,11,0
1,12.49659,0,16.38904,0,9,14,10,0,2.75,1,-0.0930528799563447,1,0,1,0,1,1,1,1,14,10,1
1,9.307692,0,17.45479,0,10,8,13,0,7,1,-0.322568680083602,0,0,0,0,1,1,1,1,8,13,1
1,6.467032,1,22.26027,1,11,2,6.56910906384415,0,3.75,1,0.0771208584566804,0,0,0,0,0,1,0,1,2,0,0
1,9.307692,1,20.93425,0,11,9,6.79973113137066,0,1.5,1,-0.419939019531529,0,0,0,0,1,1,0,1,9,0,1
1,6.467032,1,19.95069,1,12,12,12,1,10.25,1,0.950873823848277,0,0,0,0,0,1,1,1,12,12,0
1,6.467032,1,20.66575,1,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,20.27945,0,10,12,12,0,10,1,1.43875833269202,0,0,1,0,1,1,1,0,12,12,0
1,9.307692,1,17.18082,1,9,10,9,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,10,9,0
1,9.307692,0,16.5863,0,8,9,11,0,1.5,1,-0.483543838041869,0,0,0,0,0,1,1,1,9,11,0
1,9.307692,0,17.60822,0,9,14,12,0,5,1,0.285435052413824,0,0,1,1,1,1,1,1,14,12,1
1,12.49659,0,17.66849,0,9,14.3266904967474,11.0960924115977,0,5,1,0.0229389760219466,1,0,0,0,1,0,0,0,0,0,0
1,9.307692,1,17.93973,0,9,12,12,0,7.5,1,0.66324991792145,1,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,16.11781,0,8,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,21.10137,0,12,12,11,0,3,1,-0.397727813067601,0,0,0,0,0,1,1,0,12,11,0
1,12.49659,0,17.87671,0,10,12,13.5821500700399,0,6.5,1,0.0599576534618268,0,0,1,0,0,1,0,0,12,0,0
1,9.307692,1,20.51781,0,10,12,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,12,0
1,9.307692,0,17.51781,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,16.50959,0,8,11,10.8197232029618,0,0,0,-0.683781229648494,1,0,0,1,1,1,0,0,11,0,0
1,12.49659,0,16.66849,0,8,9.83687308724584,12,0,0,0,-0.683781229648494,1,0,0,0,0,0,1,0,0,12,0
1,6.467032,1,23.72603,1,11,11,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,0,11,12,0
1,12.49659,1,18.30137,1,8,11,11.3551278688584,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,11,0,0
1,19.99454,1,18.27397,0,8,6.6466409912919,6,0,0,0,-0.683781229648494,1,0,0,0,1,0,1,1,0,6,1
1,12.49659,0,20.12329,0,12,6,8,1,13,1,1.47227628669847,0,0,0,1,1,1,1,1,6,8,1
1,9.307692,0,19.45479,1,11,18,20,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,18,20,0
1,12.49659,0,20.11233,1,9,10,14,0,1,1,-0.571603419224614,1,0,1,0,1,1,1,1,10,14,1
1,9.307692,1,18.42466,0,11,11,12,0,3.25,1,-0.45987432004243,0,0,0,0,1,1,1,1,11,12,1
1,12.49659,0,19.51507,0,9,6,6.36403424227811,0,5,1,0.297774611560451,0,0,0,1,1,1,0,1,6,0,1
1,9.307692,0,21.65206,0,12.0687956838730,12.2124317824579,10.2596838560826,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,6.467032,1,16.21644,0,9,18,16,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,18,16,0
1,9.307692,1,20.47123,0,12,11,10.2141703680842,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,11,0,0
1,12.49659,1,22.73425,0,11,0,0,0,3.5,1,-0.492630240686203,0,1,0,0,0,1,0,0,0,0,0
1,6.467032,0,18.30685,0,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,9.307692,0,18.65479,1,12,10,12,1,9,1,0.366876142781561,1,0,0,0,1,1,1,1,10,12,1
1,12.49659,0,16.1863,0,8,10.0724065951897,9,0,0,0,-0.683781229648494,0,0,0,0,1,0,1,0,0,9,0
1,9.307692,0,19.40274,0,11,13,13,1,13,1,1.05160949760892,1,0,1,0,1,1,1,1,13,13,1
1,12.49659,0,17.05754,1,8,10.8684717639679,12,0,0,0,-0.683781229648494,0,0,1,0,0,0,1,1,0,12,0
1,9.307692,0,18.0274,0,9,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,12,1
1,6.467032,1,17.32877,0,11,12,11,0,0.5,1,-0.617035432446285,0,0,0,0,1,1,1,1,12,11,1
1,12.49659,0,17.77808,0,9,9.82563570874995,14.2063831182657,1,1.25,1,-0.498231237965574,0,0,0,0,1,0,0,1,0,0,1
1,12.49659,1,19.39726,0,12,11.7636638869006,11.7778472118890,1,6.75,1,1.49695540499172,0,0,0,0,1,0,0,0,0,0,0
1,6.467032,1,20.8,1,11,14.9570960948206,8.95278564443917,0,1,1,-0.661345667563718,0,0,0,0,0,0,0,1,0,0,0
1,9.307692,0,18.86027,0,10,10,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,10,11,0
1,12.49659,0,16.51233,0,8,11.4181789389789,13.6624421601896,0,3.25,1,5.4702695475209e-05,1,0,1,0,0,0,0,0,0,0,0
1,6.467032,0,24.04658,0,12,15,13,0,12,1,5.21138706374722,0,0,0,1,1,1,1,1,15,13,1
1,9.307692,0,17.2548,0,9,12,12,0,3.75,1,-0.390997144442168,1,0,1,0,1,1,1,1,12,12,1
1,9.307692,0,18.28767,0,10,11,9,0,2,1,-0.378657585295542,1,0,1,0,1,1,1,1,11,9,1
1,12.49659,0,16.89589,0,8,10,8.79040086271796,0,2.5,1,-0.302376674207304,0,0,1,0,0,1,0,1,10,0,0
1,6.467032,1,18.63562,0,10,12,13.5896092878282,1,6.33149854580974,1,0.662846781335157,0,0,1,0,1,1,0,1,12,0,1
1,12.49659,0,17.28493,0,10,14,7,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,14,7,0
1,9.307692,0,22.47945,1,11,16,12,0,8.75,1,0.808183648989102,0,0,0,0,1,1,1,1,16,12,1
1,6.467032,1,20.39452,0,10,10.4809451628069,11.7901662874597,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,1,0,0,1
1,12.49659,1,17.02466,0,8,8,7.76508679973623,0,2.5,1,-0.531219407472018,0,0,0,0,0,1,0,1,8,0,0
1,6.467032,0,22.54521,1,12,11.8322315991476,11.6258842519919,0,6.12645977721376,1,0.400070954218978,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,1,21.68767,1,12,11.0992545806783,14.6086576465557,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,0,21.24932,0,12,8,4,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,1,8,4,0
1,9.307692,0,17.65753,0,9,12,12,1,9.5,1,0.252230420528356,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,17.23836,1,9,13.6332284410027,13,0,6.75,1,0.89859896419075,0,0,1,0,1,0,1,0,0,13,0
1,12.49659,0,16.90137,0,10,9,14.8307488010185,1,11,1,5.23920716073234,0,0,1,0,0,1,0,1,9,0,0
1,19.99454,1,18.0137,1,10,12,12.9791079458175,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,12.49659,0,23.43288,0,10,15.6456882707067,16.8584520825754,0,1.75,1,-0.316286722699865,0,0,1,0,0,0,0,0,0,0,0
1,6.467032,1,20.96712,1,10,10.6054244167890,11.7532300454173,0,0,0,-0.683781229648494,0,0,1,0,1,0,0,1,0,0,1
1,9.307692,0,23.77534,0,13,14,14,0,0,0,-0.683781229648494,1,0,1,0,1,1,1,1,14,14,1
1,12.49659,0,21.03288,1,12,12,11.3534279180623,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,12,0,0
1,6.467032,1,21.2,0,11,12,12,0,11,1,-0.410235638929864,0,0,1,0,1,1,1,1,12,12,1
1,9.307692,0,22.73151,0,12,12,14,1,6.75,1,0.305627058290123,0,0,1,1,1,1,1,1,12,14,1
1,6.467032,1,19.31233,1,11,12,12,0,0,0,-0.683781229648494,0,1,0,0,1,1,1,1,12,12,1
1,12.49659,1,21.55616,1,12,14,16,0,0,0,-0.683781229648494,0,0,0,1,1,1,1,1,14,16,1
1,9.307692,1,21.44384,0,9,3,3,1,12.25,1,1.33586806922303,0,0,0,1,1,1,1,1,3,3,1
1,9.307692,0,23.55616,0,11,10.8928231927234,15.1396179351163,0,0,0,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.78356,0,9,9,11,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,9,11,1
1,9.307692,1,16.54795,0,9,12,13.5650028773617,0,6,1,0.1777443544069,1,0,1,0,1,1,0,1,12,0,1
1,9.307692,0,17.13699,0,9,12,10.980942826742,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,0,12,0,0
1,12.49659,0,16.19452,0,9,12.2170793888060,12,0,3.25,1,-0.173372192219842,0,0,0,0,1,0,1,1,0,12,1
1,9.307692,0,16.84657,0,9,3,6,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,3,6,0
1,9.307692,0,16.92877,0,10,13,9.44388332528147,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,13,0,0
1,6.467032,0,23.49589,0,12,5,12,0,9.25,1,-0.0196885919391276,0,0,0,0,0,1,1,1,5,12,0
1,12.49659,1,17.27123,0,11,9,1.85434563799033,1,6,1,-0.360148246575602,0,0,0,0,0,1,0,1,9,0,0
1,6.467032,1,20.15616,1,11,12,12,1,13,1,0.873022423414105,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,1,23.8,0,12,14,14,0,5.75,1,0.0902456622762743,1,0,0,0,0,1,1,1,14,14,0
1,9.307692,0,20.99178,0,11,16,12,0,0,0,-0.683781229648494,0,1,0,0,0,1,1,1,16,12,0
1,9.307692,0,20.78904,0,12,16,12,0,3,1,-0.0998957263922013,1,0,1,0,1,1,1,1,16,12,1
1,12.49659,0,17.17534,0,8,9.3569425470276,13.0863792392266,0,1,1,-0.514168380287588,0,0,0,0,1,0,0,1,0,0,1
1,9.307692,0,16.12055,0,9,12,12,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,0,12,12,0
1,9.307692,0,21.50685,0,13,12,12,0,2.75,1,-0.338273573542945,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,1,17.40548,0,10,2,0,0,0.75,1,-0.577773198797928,0,0,0,0,0,1,1,1,2,0,0
1,12.49659,0,16.31781,0,7,6,6.84214697772598,0,1,1,-0.611987430977211,0,0,0,0,1,1,0,0,6,0,0
1,9.307692,0,18.75068,1,10,12,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,12,12,1
1,12.49659,1,16.78356,0,9,10,12.1643653005204,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,10,0,0
1,9.307692,1,19.15891,0,12,3,2,1,10,1,0.213641253742542,0,0,0,0,1,1,1,1,3,2,1
1,6.467032,1,16.56712,1,9,11,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,11,11,1
1,12.49659,1,17.54795,0,8,6.07293771590506,2,0,0,0,-0.683781229648494,0,0,0,0,0,0,1,1,0,2,0
1,9.307692,1,20.58356,0,10,16,12,0,8.75,1,12.2749994305181,1,0,0,1,1,1,1,1,16,12,1
1,9.307692,0,18,0,11.1367717449574,14.0261750491230,13.5226696140750,1,15.2236078276649,1,2.36203124566933,0,0,0,0,1,0,0,0,0,0,0
1,6.467032,0,19.50685,1,11,12.1967295909034,11,0,11.25,1,3.50897661275442,1,1,0,1,1,0,1,1,0,11,1
1,9.307692,1,19.94521,0,12,13,13,1,3,1,0.210051563808977,0,0,0,0,1,1,1,1,13,13,1
1,9.307692,0,17.12603,0,8,12,10,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,12,10,1
1,9.307692,0,22.45205,0,9,10.5802025276288,7.088304337942,0,0,0,-0.683781229648494,0,0,0,1,1,0,0,1,0,0,1
1,12.49659,0,16.06849,0,10,14,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,14,12,1
1,9.307692,0,16.0274,0,9,11,8,0,1.5,1,-0.626570546332315,0,0,1,0,1,1,1,1,11,8,1
1,6.467032,1,17.7863,1,9,10,9.3583468752156,0,5,1,-0.246848658047483,0,0,1,0,1,1,0,1,10,0,1
1,12.49659,0,20.55069,0,12,12,12,0,7.5,1,0.428573938514695,1,0,0,0,0,1,1,1,12,12,0
1,9.307692,0,16.06301,0,8,12.5181471855352,10.5361781130920,1,2,1,-0.531219407472018,1,0,0,0,1,0,0,1,0,0,1
1,9.307692,0,15.9726,0,7,11,11.9477091216883,0,0,1,-0.683781229648494,1,0,1,0,1,1,0,1,11,0,1
1,12.49659,1,16.22192,0,9,16,16,0,1.25,1,-0.459425608800735,0,0,0,0,1,1,1,0,16,16,0
1,9.307692,0,20.94521,0,8,12,7.75502555035044,0,3.5,1,-0.256608127554361,0,0,0,0,0,1,0,0,12,0,0
1,9.307692,1,22.90411,1,10,8.75147731598516,10.6310308594723,0,0,0,-0.683781229648494,1,1,1,0,0,0,0,0,0,0,0
1,12.49659,1,20.4,1,10,11.6811243257156,12,1,2.5,1,-0.540754521358047,0,0,0,0,0,0,1,1,0,12,0
1,9.307692,1,17.13699,0,9,11,6,0,3.75,1,-0.428688888744592,0,0,0,0,1,1,1,1,11,6,1
1,12.49659,0,16.24384,1,9,10,12.1396142654104,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,1,10,0,1
1,9.307692,0,19.68219,0,11,11.9354818096919,12,0,2.75,1,-0.375292250982825,0,0,0,1,1,0,1,1,0,12,1
1,12.49659,0,17.20274,0,9,12,12,0,1.5,1,-0.478832370004066,0,0,1,0,0,1,1,1,12,12,0
1,6.467032,1,17.96986,1,12,12,12,0,6,1,-0.347247798376855,1,1,0,0,0,1,1,1,12,12,0
1,9.307692,0,21.81918,0,12,12,12,1,1,1,-0.504296732970287,0,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,20.94246,0,12,16,12,0,4,1,0.0233876872636421,0,0,0,0,0,1,1,1,16,12,0
1,12.49659,0,16.13425,0,9,12,12,0,2.25,1,-0.479841970297881,0,0,0,0,1,1,1,0,12,12,0
1,9.307692,1,16.31233,0,9,12,13.1719154867347,0,2.25,1,-0.683781229648494,0,0,1,0,1,1,0,1,12,0,1
1,9.307692,0,17.38082,0,10,11.5019056322079,11.4057658589825,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,0,19.50411,0,11,11,11,0,11.25,1,0.645525823874477,0,0,0,0,0,1,1,1,11,11,0
1,12.49659,1,23.10411,0,14,16,16,0,8.75,1,1.57772342849692,0,0,0,1,1,1,1,1,16,16,1
1,9.307692,1,24.05754,0,12,17.1333270350167,16.8040586938616,0,5.68358017995814,1,0.706193836486253,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,1,18.08219,0,10,10,9.6342134966285,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,10,0,0
1,19.99454,1,19.42192,0,11,12,12,0,7.5,1,0.878182602693603,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,18.78904,0,11,12,12,0,3.5,1,-0.055585491274769,0,0,0,0,1,1,1,0,12,12,0
1,12.49659,0,17.00822,0,9,14.4276076173258,13.9380432442399,0,2,1,-0.389258388380598,0,0,0,0,1,0,0,1,0,0,1
1,9.307692,1,18.94246,0,12,8,8.68117986140035,0,4.75,1,-0.187955307574947,0,0,0,0,0,1,0,1,8,0,0
1,12.49659,0,16.64931,0,8,10,11.7775487877853,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,10,0,0
1,9.307692,0,20.57534,0,12,12,12,1,13,1,1.24118999722528,1,0,0,0,1,1,1,1,12,12,1
1,9.307692,1,17.27945,0,9,11,12,0,9.675606879634,1,1.27079235870819,0,0,1,0,1,1,1,1,11,12,1
1,12.49659,0,16.10137,0,9,9,9.5255017782899,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,9,0,0
1,9.307692,0,18.01096,0,9,12.6499218943803,12.1400905262768,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,1,0,0,1
1,9.307692,0,16.33151,0,10,11.9338335816594,12.0859900876673,0,0,0,-0.683781229648494,0,0,1,0,1,0,0,0,0,0,0
1,6.467032,1,21.71507,1,10,12,13.8514267640775,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,12.49659,1,21.13425,1,11,11,10.8827056035988,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,1,11,0,1
1,12.49659,1,17.40548,0,10,12,12,0,11.75,1,2.01162719921648,0,0,0,0,0,1,1,1,12,12,0
1,6.467032,0,19.46849,1,9,12.9748636570614,12,0,12.5,1,2.24450833365645,0,1,0,0,0,0,1,1,0,12,0
1,9.307692,1,17.18082,0,8,11,17.3003587649753,0,4.25,1,-0.493078951927899,0,0,0,0,1,1,0,1,11,0,1
1,9.307692,0,16.22466,0,8,11,16,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,11,16,1
1,9.307692,0,16.58356,0,10,12,5,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,12,5,0
1,12.49659,0,16.9589,0,8,11,8,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,0,11,8,0
1,9.307692,0,17.33151,0,8,10,10,0,10.5,1,0.446971099424211,0,0,0,0,0,1,1,1,10,10,0
1,12.49659,0,20,0,12.6092916158234,9.20627774901763,16.299292638736,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.59726,0,10,14,4,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,14,4,0
1,6.467032,1,21.59726,1,12,10,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,10,12,0
1,9.307692,1,22.54247,1,10,14,12,0,0,0,-0.683781229648494,1,0,1,0,1,1,1,0,14,12,0
1,9.307692,0,19.42466,0,11,10,11.1059094805369,0,11.25,1,1.92323108460246,0,0,0,0,1,1,0,1,10,0,1
1,12.49659,0,16.01096,0,9,7,12,1,0.5,1,-0.607500318560256,0,0,0,0,0,1,1,0,7,12,0
1,9.307692,0,21.07123,0,9,12,12,1,10.5,1,2.20367561066216,0,0,0,1,1,1,1,1,12,12,1
1,9.307692,0,18.17808,0,10,11,12,0,6.75,1,0.829048721727944,0,0,0,0,1,1,1,1,11,12,1
1,12.49659,0,18.45479,0,11,11.7441532658734,8,1,8.5,1,0.938085553459955,1,0,1,0,1,0,1,1,0,8,1
1,12.49659,1,18.21644,1,8,13.6420589955145,16.3769906544954,1,1.25,1,-0.59403898130939,0,1,0,0,0,0,0,1,0,0,0
1,12.49659,1,23.92877,0,11,10.2683545433408,9.17126102125664,1,13,1,0.278704383788392,0,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.5863,0,8,12,9,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,12,9,0
1,9.307692,0,16.62192,0,10,12,12,1,13,1,3.04949630125821,1,0,0,0,1,1,1,1,12,12,1
1,19.99454,1,17.4411,0,11,16.9970783606947,11.6896119402338,0,12.25,1,0.983854100112898,0,0,0,0,1,0,0,0,0,0,0
1,19.99454,1,16.0411,0,9,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,9.307692,0,16.9726,0,9,9,5.21827749060425,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,9,0,0
1,9.307692,1,20.10411,1,12,12,13.2075197709214,0,12.5,1,1.55977497882909,0,0,0,1,1,1,0,0,12,0,0
1,6.467032,1,20.53151,1,10,12,12,0,5.5,1,-0.3728243391535,1,1,0,0,1,1,1,1,12,12,1
1,12.49659,0,17.21644,0,10,14,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,14,12,1
1,9.307692,0,16.10137,0,8,11,8,0,2,1,-0.45493849638378,0,0,1,0,0,1,1,1,11,8,0
1,9.307692,0,16.18082,0,9,16,14,0,1.25,1,-0.564592306073122,0,0,0,0,1,1,1,1,16,14,1
1,9.307692,1,17.07671,0,10,12,8,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,8,1
1,9.307692,0,16.79452,0,9,12,9.54788678161172,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,1,12,0,1
1,12.49659,0,18.33973,0,10,14,15,0,3.25,1,-0.0187911694557365,1,0,0,0,1,1,1,1,14,15,1
1,19.99454,1,19.2137,0,11,12,10.7132092937386,1,10,1,0.707223619607611,1,0,0,0,1,1,0,1,12,0,1
1,9.307692,0,16.05206,0,8,14,15.1836596759998,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,14,0,1
1,12.49659,0,17.06575,0,10,12,12,0,6.5,1,-0.094623369302279,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,20.39178,0,11,16,13.7572955653174,0,2,1,-0.522245182638107,0,0,0,0,0,1,0,0,16,0,0
1,9.307692,0,19.84109,0,12,16.0336459120968,12.7996381085644,1,3,1,-0.429361955607135,0,0,0,0,1,0,0,0,0,0,0
1,9.307692,1,16.05206,0,7,12,13.7714239538423,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,19.99454,1,18,0,9.5739250564252,10.4450824426203,9.54240971876774,1,9.54355209679132,1,0.520643989233726,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,0,18.1726,0,9,12,12,0,1.75,1,-0.474120901966263,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,17.32055,0,8,14,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,14,12,1
1,6.467032,1,21.09041,0,12,11,11,1,13,1,0.9786939208334,0,0,0,0,0,1,1,0,11,11,0
1,9.307692,0,18.23836,0,9,12,12,0,1,1,-0.569359863016137,1,0,0,0,1,1,1,0,12,12,0
1,9.307692,1,23.48219,0,12,12,5,0,12.5,1,1.55977497882909,0,1,0,1,1,1,1,1,12,5,1
1,9.307692,0,20,0,9.38620033036928,12.8622205063733,7.10395219118118,0,5.22523490769346,1,0.944706784201068,0,0,1,0,1,0,0,0,0,0,0
1,9.307692,1,20.84109,0,8,11,10.5461902315740,1,8.25,1,0.391330905453967,0,0,0,0,0,1,0,1,11,0,0
1,9.307692,0,17.19452,0,10,12,6,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,12,6,1
1,9.307692,0,25.02466,0,11,13,3,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,13,3,1
1,12.49659,1,23.63562,1,11,10.8853576556410,13.4869359149474,0,9.75,1,11.6773160565796,1,0,0,1,1,0,0,1,0,0,1
1,6.467032,0,23.61096,1,12,6,13,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,6,13,1
1,9.307692,0,19.11507,1,10,9,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,9,12,0
1,19.99454,1,18.91507,0,12,7.57194336152732,11.3499466433872,1,13,1,1.25689489068462,0,0,0,1,1,0,0,1,0,0,1
1,9.307692,0,21.45205,1,11,9.3345020270412,9.63282233521666,0,0,0,-0.683781229648494,0,0,1,0,0,0,0,0,0,0,0
1,12.49659,0,16.27123,0,8,12,5,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,12,5,1
1,12.49659,0,17.80822,0,10,12,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,11,1
1,9.307692,1,20.03288,0,12,11,8.30383915815118,0,1.25,1,-0.487470061406705,0,0,0,0,0,1,0,1,11,0,0
1,12.49659,0,19.59726,0,6,12,12.6525450241538,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,9.307692,0,22.42192,1,12,6,3,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,6,3,1
1,6.467032,1,17.44384,1,8,12.7877543584181,10.7852310537284,0,0.75,1,-0.526451850529003,0,0,1,0,1,0,0,1,0,0,1
1,9.307692,0,16.88219,0,8,9.65224594766655,13.0024677863699,0,0,0,-0.683781229648494,0,0,1,0,1,0,0,1,0,0,1
1,12.49659,0,20.10959,0,10,9,9.38581913234,0,7.25,1,0.877733891451908,1,0,1,0,1,1,0,1,9,0,1
1,12.49659,0,16.54795,0,8,14,13,0,6,1,0.219250144263736,1,0,0,0,1,1,1,0,14,13,0
1,9.307692,0,17.31781,0,9,6,6,0,1.75,1,-0.322624768988814,0,0,0,0,0,1,1,1,6,6,0
1,12.49659,0,16.18904,0,9,12,8.51859093992777,0,11.25,1,2.24405962241476,0,0,1,0,0,1,0,1,12,0,0
1,19.99454,1,19.48493,1,7,4,8.12927994542905,1,2.5,1,-0.0544637131705302,0,0,1,0,1,1,0,1,4,0,1
1,12.49659,0,16.03014,0,8,11,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,11,12,0
1,9.307692,0,18.70959,0,12,6,6.62864988177102,0,1,1,-0.626570546332315,1,0,0,0,0,1,0,1,6,0,0
1,9.307692,1,20.26301,0,11,12,13.3205142523655,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,6.467032,0,19.9589,0,10,9,10,0,9,1,2.89154994418139,1,1,0,1,1,1,1,1,9,10,1
1,9.307692,0,20.59726,0,12,6,6,0,5.25,1,-0.542437188514406,0,0,0,0,0,1,1,1,6,6,0
1,9.307692,0,21.40548,0,9,1,1.94873710006539,1,13,1,0.509790673261583,0,0,0,0,0,1,0,1,1,0,0
1,9.307692,1,19.41096,1,11,11.9504169978728,11.9301406299338,0,0,0,-0.683781229648494,0,0,0,1,1,0,0,1,0,0,1
1,19.99454,1,20.83562,0,12,8.47791526520488,10.3406833921314,0,8,1,-0.0458432505049967,1,0,0,0,1,0,0,0,0,0,0
1,19.99454,1,21.24657,1,12,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,17.04383,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,12,1
1,12.49659,0,17.40822,0,9,14,9,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,14,9,0
1,9.307692,1,22.70137,0,8,5,7.83095692465243,1,7.75,1,-0.0319524809651466,0,0,0,0,1,1,0,1,5,0,1
1,9.307692,0,18.28493,0,10,12,11.0171687041307,0,1.5,1,-0.448207827758347,1,0,1,0,1,1,0,1,12,0,1
1,9.307692,0,19.41918,0,11,12,8.58290501407082,0,9.75,1,1.40407217796075,0,0,0,1,1,1,0,1,12,0,1
1,9.307692,0,20.3863,0,4,11.2466025212881,5.32598228645024,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,19.99454,1,20.16986,0,11,12.7550211307661,12.9018570264042,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,0,18.56712,1,10,11,11.3763131448028,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,11,0,0
1,12.49659,0,19.10959,0,10,12,12,1,6.5,1,1.05930784480017,0,0,0,0,0,1,1,0,12,12,0
